"Date de réservation";"Début";"Fin";"Durée";"Salle";"Objet";"N° de l'organisateur";"Civilité";"Organisateur";"Type d'option";"Option";"Compte comptable";"Quantité";"Prix HT";"Taux de TVA";"Prix TTC";"Statut";"Type de document";"N° de document";"Date de document"
08/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"(Réservation)";"12085";;"AAF AMICALE DES AKYES DE FRANCE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;151;0 %;151;"Encaissée";"Facture";"F22230449";06/11/2022
08/01/2023;14:00;18:00;"240";"Grande salle 9";"(Réservation)";"12872";;"AKA LES AMIS DE LA KABYLIE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230674";02/01/2023
08/01/2023;14:00;18:00;"240";"Grande salle 9";"(Réservation)";"12872";;"AKA LES AMIS DE LA KABYLIE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230713";03/01/2023
08/01/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"12547";;"ARGF RESSORTISSANT DE GUINTEGUELA EN FRANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230681";02/01/2023
08/01/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"12547";;"ARGF RESSORTISSANT DE GUINTEGUELA EN FRANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230704";03/01/2023
08/01/2023;14:00;18:00;"240";"Salle Visio";"(Réservation)";"12466";;"ADDK  DIALACOTO DEEMA KAFFOO";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230748";08/01/2023
08/01/2023;14:00;18:00;"240";"Salle Moyenne 7";"(Réservation)";"12634";;"ARLMF RESSORTISSANTS DE LEY-MIRO EN FRANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230552";22/11/2022
08/01/2023;14:00;18:00;"240";"Ancienne Petite salle 3";"(Réservation)";"11438";;"ARSORBF";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230610";04/12/2022
08/01/2023;14:00;18:00;"240";"Ancienne Petite salle 3";"(Réservation)";"11438";;"ARSORBF";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70143";1;37;0 %;37;"Encaissée";"Facture";"F22230610";04/12/2022
08/01/2023;14:00;18:00;"240";"Grande salle 9";"(Réservation)";"12872";;"AKA LES AMIS DE LA KABYLIE";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;470;0 %;470;"Encaissée";"Devis";"D22230674";02/01/2023
08/01/2023;14:00;18:00;"240";"Grande salle 9";"(Réservation)";"12872";;"AKA LES AMIS DE LA KABYLIE";"Z_Arch23-24";"Salle 9 - 175 places - 1/2 journée";"70133";1;470;0 %;470;"Encaissée";"Facture";"F22230713";03/01/2023
08/01/2023;14:00;18:00;"240";"Petite salle 2";"(Réservation)";"12559";;"ADSV ASSOCIATION POUR LE DEVELOPPEMENT DE SYLLACOUNDA VILLAGE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;59;0 %;59;"Encaissée";"Facture";"F22230473";13/11/2022
08/01/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"12547";;"ARGF RESSORTISSANT DE GUINTEGUELA EN FRANCE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Devis";"D22230681";02/01/2023
08/01/2023;14:00;18:00;"240";"Petite salle 4";"(Réservation)";"12547";;"ARGF RESSORTISSANT DE GUINTEGUELA EN FRANCE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230704";03/01/2023
08/01/2023;14:00;18:00;"240";"Petite salle 1";"adhésion 2023 à facturer";"1838";;"ARRS  SIKASSO";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;59;0 %;59;"Encaissée";"Facture";"F22230477";13/11/2022
08/01/2023;14:00;18:00;"240";"Salle Visio";"(Réservation)";"12466";;"ADDK  DIALACOTO DEEMA KAFFOO";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230748";08/01/2023
09/01/2023;09:00;10:00;"60";"ACCESSOIRES";"(Réservation)";"13227";;"BALLO IBRAHIM KHALILOU";"EPN";"Adhesion EPN";"70041";1;20;0 %;20;"Encaissée";"Facture";"F22230761";09/01/2023
09/01/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13159";;"COLOMBBUS";"Materiel";"Forfait Vidéoprojecteur (Journée)";"70952";1;70;0 %;70;"Encaissée";"Facture";"F22230894";27/01/2023
09/01/2023;09:00;18:00;"540";"Petite salle 1";"SIO 1";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230608";07/12/2022
09/01/2023;09:00;18:00;"540";"Petite salle 1";"SIO 1";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230893";27/01/2023
09/01/2023;09:00;18:00;"540";"Petite salle 4";"(Réservation)";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230608";07/12/2022
09/01/2023;09:00;18:00;"540";"Petite salle 4";"(Réservation)";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230893";27/01/2023
09/01/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13159";;"COLOMBBUS";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22230894";27/01/2023
09/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"rajouter 4 tables";"10395";;"LES QUAT'Z'ARTS DES METIERS";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Devis";"D22230379";21/10/2022
09/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"rajouter 4 tables";"10395";;"LES QUAT'Z'ARTS DES METIERS";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Facture";"F22230766";09/01/2023
10/01/2023;08:30;10:00;"90";"ACCESSOIRES";"(Réservation)";"12633";;"CPTS 11";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Facture";"F22230773";10/01/2023
10/01/2023;08:45;10:00;"75";"Salle Multimédia";"(Réservation)";"12986";;"MALHENE STEPHANE";"EPN";"Adhesion EPN";"70041";1;20;0 %;20;"Posée";"Facture";"F22230767";10/01/2023
10/01/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13159";;"COLOMBBUS";"Materiel";"Forfait Vidéoprojecteur (Journée)";"70952";1;70;0 %;70;"Encaissée";"Facture";"F22230894";27/01/2023
10/01/2023;09:00;18:00;"540";"Petite salle 1";"SIO 1";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230608";07/12/2022
10/01/2023;09:00;18:00;"540";"Petite salle 1";"SIO 1";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230893";27/01/2023
10/01/2023;09:00;18:00;"540";"Petite salle 4";"(Réservation)";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Devis";"D22230608";07/12/2022
10/01/2023;09:00;18:00;"540";"Petite salle 4";"(Réservation)";"12995";;"CFA ISW EDUCATION";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230893";27/01/2023
10/01/2023;09:00;18:00;"540";"Salle Moyenne 8";"(Réservation)";"10599";;"ASSISTEAL FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Facture";"F22230718";04/01/2023
10/01/2023;09:00;18:00;"540";"Salle Moyenne 7";"Tables et chaises pour 25 pers";"10599";;"ASSISTEAL FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Facture";"F22230718";04/01/2023
10/01/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13159";;"COLOMBBUS";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22230894";27/01/2023
10/01/2023;14:00;18:00;"240";"Ancienne Petite salle 3";"(Réservation)";"13218";;"ENTREPRENEURS' ORGANIZATION PARIS";"Z_Arch23-24";"Adhésion 2023 (C2)";"7002";1;80;0 %;80;"Encaissée";"Devis";"D22230685";02/01/2023
10/01/2023;14:00;18:00;"240";"Ancienne Petite salle 3";"(Réservation)";"13218";;"ENTREPRENEURS' ORGANIZATION PARIS";"Z_Arch23-24";"Adhésion 2023 (C2)";"7002";1;80;0 %;80;"Encaissée";"Facture";"F22230768";10/01/2023
10/01/2023;14:00;18:00;"240";"Ancienne Petite salle 3";"(Réservation)";"13218";;"ENTREPRENEURS' ORGANIZATION PARIS";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70142";1;65;0 %;65;"Encaissée";"Devis";"D22230685";02/01/2023
10/01/2023;14:00;18:00;"240";"Ancienne Petite salle 3";"(Réservation)";"13218";;"ENTREPRENEURS' ORGANIZATION PARIS";"Z_Arch23-24";"Salle 5 - 8 places - 1/2 journée";"70142";1;65;0 %;65;"Encaissée";"Facture";"F22230768";10/01/2023
10/01/2023;17:00;18:30;"90";"Salle Multimédia";"(Réservation)";"12942";;"CATRED";"Salle multimédia";"Salle Multimedia 1/2 Journée";"7021";1;118;0 %;118;"Encaissée";"Facture";"F22230888";26/01/2023
10/01/2023;18:45;23:00;"255";"Petite salle 4";"CQNAD";"3497";;"MAIRIE DU XI";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230687";02/01/2023
10/01/2023;18:45;23:00;"255";"Petite salle 4";"CQNAD";"3497";;"MAIRIE DU XI";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230702";02/01/2023
10/01/2023;18:45;23:00;"255";"Petite salle 4";"CQNAD";"3497";;"MAIRIE DU XI";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Devis";"D22230687";02/01/2023
10/01/2023;18:45;23:00;"255";"Petite salle 4";"CQNAD";"3497";;"MAIRIE DU XI";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230702";02/01/2023
10/01/2023;18:45;22:45;"240";"Petite salle 2";"Petite salle 1/2 jour";"12225";;"DEBITEURS ANONYMES DA";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70114";1;30;0 %;30;"Encaissée";"Facture";"F22230895";27/01/2023
10/01/2023;19:00;23:00;"240";"Petite salle 1";"facturer un videproj";"12633";;"CPTS 11";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230665";22/12/2022
10/01/2023;19:00;23:00;"240";"Petite salle 1";"facturer un videproj";"12633";;"CPTS 11";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230711";03/01/2023
10/01/2023;19:00;23:00;"240";"Petite salle 1";"facturer un videproj";"12633";;"CPTS 11";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Devis";"D22230665";22/12/2022
10/01/2023;19:00;23:00;"240";"Petite salle 1";"facturer un videproj";"12633";;"CPTS 11";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230711";03/01/2023
11/01/2023;09:00;10:00;"60";"ACCESSOIRES";"(Réservation)";"2187";;"ECOLE DES PARENTS ET DES EDUCATEURS IDF";"Z_Arch22-23";"Adh 2022 cat. 2";"7002";1;79;0 %;79;"Posée";"Devis";"D22230500";15/11/2022
11/01/2023;09:00;10:00;"60";"ACCESSOIRES";"(Réservation)";"2187";;"ECOLE DES PARENTS ET DES EDUCATEURS IDF";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";10;452;0 %;452;"Posée";"Devis";"D22230500";15/11/2022
11/01/2023;09:00;19:00;"600";"Salle Moyenne 8";"(Réservation)";"10599";;"ASSISTEAL FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Facture";"F22230718";04/01/2023
11/01/2023;09:00;19:00;"600";"Salle Moyenne 7";"Tables et chaises pour 25 pers";"10599";;"ASSISTEAL FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Facture";"F22230718";04/01/2023
11/01/2023;09:00;17:15;"495";"Petite salle 2";"salle 2";"12734";;"GROUPE SOS JEUNESSE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22230897";27/01/2023
11/01/2023;10:30;11:45;"75";"ACCESSOIRES";"(Réservation)";"13229";;"CHAMPAUX GILBERT";"EPN";"Adhesion EPN";"70041";1;20;0 %;20;"Encaissée";"Facture";"F22230770";10/01/2023
11/01/2023;10:30;13:30;"180";"ANNEXE";"Formation Visio :  Metiers de demain";"13222";;"RESEAU FRANCAIS DES FABLABS RFF";"FABLAB";"Journée Fabmanager";"70229";0,5;600;0 %;600;"Confirmée";"Facture";"F22230852";24/01/2023
11/01/2023;12:00;13:00;"60";"ACCESSOIRES";"(Réservation)";"13230";;"CHAMPAUX-AUBRUN  GEORGETTE";"EPN";"Adhesion EPN";"70041";1;20;0 %;20;"Encaissée";"Facture";"F22230771";10/01/2023
11/01/2023;14:00;16:00;"120";"ANNEXE";"Adhésion PetitsMakers";"12988";;"MARCHAL MONTIGNY CAMILLE";"Petits Makers";"Petits makers tarif annuel 3";"70228";0,5;185;0 %;185;"Confirmée";"Facture";"F22230855";24/01/2023
11/01/2023;16:30;18:30;"120";"ANNEXE";"Adhésion PetitsMakers";"12989";;"MARCHAL MONTIGNY GARANCE";"Petits Makers";"Petits makers tarif annuel 3";"70228";0,5;185;0 %;185;"Confirmée";"Facture";"F22230856";24/01/2023
11/01/2023;18:30;23:00;"270";"Petite salle 2";"Reservations";"1931";;"AVARAP";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230896";27/01/2023
11/01/2023;18:45;23:00;"255";"Petite salle 4";;"1483";;"COP 147 RUE DE CHARONNE";"Z_Arch23-24";"Adhésion 2023 (C1)";"7001";1;47;0 %;47;"Encaissée";"Facture";"F22230558";23/11/2022
11/01/2023;18:45;23:00;"255";"Petite salle 4";;"1483";;"COP 147 RUE DE CHARONNE";"Z_Arch23-24";"récup salle 1,2 ou 4 (C1)";"70111";1;115;0 %;115;"Encaissée";"Facture";"F22230558";23/11/2022
11/01/2023;19:00;21:00;"120";"ANNEXE";"Adhésion PetitsMakers";"13258";;"DIAKITE IDRISS";"Petits Makers";"Petits makers tarif annuel 2";"70228";1;132;0 %;132;"Confirmée";"Facture";"F22230990";14/02/2023
11/01/2023;19:00;23:00;"240";"Petite salle 1";"Postulants 1";"12966";;"EFA 75  ENFANCE ET FAMILLES D'ADOPTION";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230901";27/01/2023
12/01/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13159";;"COLOMBBUS";"Materiel";"Forfait Vidéoprojecteur (Journée)";"70952";1;70;0 %;70;"Encaissée";"Facture";"F22230894";27/01/2023
12/01/2023;09:00;18:00;"540";"Petite salle 1";"salle 1";"12375";;"IFAC 92";"Services";"Photocopie A4 noir et blanc";"7091";37;0,2;0 %;0,2;"Encaissée";"Facture";"F22230903";27/01/2023
12/01/2023;09:00;18:00;"540";"Petite salle 1";"salle 1";"12375";;"IFAC 92";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230903";27/01/2023
12/01/2023;09:00;13:00;"240";"Salle Visio";"Petite salle 1/2 jour";"12517";;"SOCIETE MEDICALE BALINT PARIS 12EME ASSOCIATION";"Z_Arch23-24";"Adhésion 2023 (C2)";"7002";1;80;0 %;80;"Encaissée";"Facture";"F22230722";04/01/2023
12/01/2023;09:00;18:00;"540";"Petite salle 1";"salle 1";"12375";;"IFAC 92";"Z_Arch23-24";"Adhésion 2023 (C2)";"7002";1;80;0 %;80;"Encaissée";"Facture";"F22230903";27/01/2023
12/01/2023;09:00;13:00;"240";"Salle Visio";"Petite salle 1/2 jour";"12517";;"SOCIETE MEDICALE BALINT PARIS 12EME ASSOCIATION";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70112";1;112;0 %;112;"Encaissée";"Facture";"F22230722";04/01/2023
12/01/2023;09:00;18:00;"540";"Petite salle 2";"(Réservation)";"13159";;"COLOMBBUS";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22230894";27/01/2023
12/01/2023;09:00;18:00;"540";"Petite salle 4";"Petite salle 1 jour";"12734";;"GROUPE SOS JEUNESSE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - Journée";"70113";1;121;0 %;121;"Encaissée";"Facture";"F22230897";27/01/2023
12/01/2023;09:15;18:15;"540";"Grande salle 9";"(Réservation)";"10599";;"ASSISTEAL FORMATION";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70121";1;465;0 %;465;"Encaissée";"Facture";"F22230718";04/01/2023
12/01/2023;14:00;23:00;"540";"Salle Moyenne 7";"SALLE 7";"2979";;"PS XX";"Z_Arch22-23";"Adhésion 2023 (C4)";"7004";1;15;0 %;15;"Encaissée";"Facture";"F22230723";04/01/2023
12/01/2023;14:00;23:00;"540";"Salle Moyenne 7";"SALLE 7";"2979";;"PS XX";"Z_Arch23-24";"Salle 7 - 70 places - Journée";"70124";1;196;0 %;196;"Encaissée";"Facture";"F22230723";04/01/2023
12/01/2023;18:30;22:30;"240";"Petite salle 1";"(Réservation)";"1403";;"COP 145 BOULEVARD DE CHARONNE";"Z_Arch22-23";"Adh 2022 cat. 1";"7001";1;46;0 %;46;"Encaissée";"Facture";"F22230418";28/10/2022
12/01/2023;18:30;23:00;"270";"Petite salle 2";"(Réservation)";"1114";;"PT XI";"Z_Arch22-23";"Adhésion 2023 (C4)";"7004";1;15;0 %;15;"Encaissée";"Devis";"D22230678";02/01/2023
12/01/2023;18:30;23:00;"270";"Petite salle 2";"(Réservation)";"1114";;"PT XI";"Z_Arch22-23";"Adhésion 2023 (C4)";"7004";1;15;0 %;15;"Encaissée";"Facture";"F22230724";04/01/2023
12/01/2023;18:30;23:00;"270";"Salle Moyenne 8";"(Réservation)";"12781";;"COP 42-44 RUE SAINT BERNARD";"Z_Arch23-24";"Adhésion 2023 (C1)";"7001";1;47;0 %;47;"Encaissée";"Facture";"F22230613";06/12/2022
12/01/2023;18:30;22:30;"240";"Petite salle 1";"(Réservation)";"1403";;"COP 145 BOULEVARD DE CHARONNE";"Z_Arch23-24";"récup salle 1,2 ou 4 (C1)";"70111";1;110;0 %;110;"Encaissée";"Facture";"F22230418";28/10/2022
12/01/2023;18:30;23:00;"270";"Salle Moyenne 8";"(Réservation)";"12781";;"COP 42-44 RUE SAINT BERNARD";"Z_Arch23-24";"Salle 7 - 70 places 1/2  journée";"70121";1;360;0 %;360;"Encaissée";"Facture";"F22230613";06/12/2022
12/01/2023;18:30;23:00;"270";"Petite salle 2";"(Réservation)";"1114";;"PT XI";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70114";1;30;0 %;30;"Encaissée";"Facture";"F22230724";04/01/2023
12/01/2023;18:30;23:00;"270";"Petite salle 2";"(Réservation)";"1114";;"PT XI";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70114";1;30;0 %;30;"Encaissée";"Devis";"D22230678";02/01/2023
13/01/2023;09:00;13:00;"240";"Petite salle 2";"session 1  fenêtres";"13159";;"COLOMBBUS";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Facture";"F22230894";27/01/2023
13/01/2023;09:00;19:00;"600";"Petite salle 1";"(Réservation)";"12375";;"IFAC 92";"Z_Arch22-23";"Salles 1,2 ou 4 - 19 places - Journée";"70112";1;211;0 %;211;"Encaissée";"Facture";"F22230903";27/01/2023
13/01/2023;09:00;13:00;"240";"Petite salle 2";"session 1  fenêtres";"13159";;"COLOMBBUS";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230894";27/01/2023
13/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"SALLE 8 +  VIDEOPROJ";"12521";;"VOTRE ECOLE CHEZ VOUS";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Facture";"F22230720";04/01/2023
13/01/2023;14:00;18:00;"240";"Petite salle 2";"(Réservation)  fenêtres";"13159";;"COLOMBBUS";"Materiel";"Forfait Vidéoprojecteur (1/2 journée)";"70952";1;37;0 %;37;"Encaissée";"Facture";"F22230894";27/01/2023
13/01/2023;14:00;16:00;"120";"Salle Multimédia";"(Réservation)";"12942";;"CATRED";"Salle multimédia";"Salle Multimedia 1/2 Journée";"7021";1;118;0 %;118;"Encaissée";"Facture";"F22230888";26/01/2023
13/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"SALLE 8 +  VIDEOPROJ";"12521";;"VOTRE ECOLE CHEZ VOUS";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Facture";"F22230720";04/01/2023
13/01/2023;14:00;18:00;"240";"Petite salle 2";"(Réservation)  fenêtres";"13159";;"COLOMBBUS";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Encaissée";"Facture";"F22230894";27/01/2023
14/01/2023;08:15;08:45;"30";"Petite salle 1";"(Réservation)";"12709";;"LES ZINZIS DE LA MARAHOUE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Annulée";"Avoir";"A22230065";16/12/2022
14/01/2023;08:15;08:45;"30";"Petite salle 1";"(Réservation)";"12709";;"LES ZINZIS DE LA MARAHOUE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Annulée";"Devis";"D22230595";06/12/2022
14/01/2023;08:15;08:45;"30";"Petite salle 1";"(Réservation)";"12709";;"LES ZINZIS DE LA MARAHOUE";"Z_Arch23-24";"Salles 1,2 ou 4 - 19 places - 1/2 journée";"70113";1;62;0 %;62;"Annulée";"Facture";"F22230614";06/12/2022
14/01/2023;12:00;13:30;"90";"Salle Moyenne 8";"Moyenne 1/2 jour";"2121";;"NA ABSTINENTS";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;62;0 %;62;"Encaissée";"Facture";"F22230898";27/01/2023
14/01/2023;14:00;18:00;"240";"Grande salle 9";"(Réservation)";"1117";;"PCF XIe";"Z_Arch22-23";"Adhésion 2023 (C4)";"7004";1;15;0 %;15;"Encaissée";"Devis";"D22230515";17/11/2022
14/01/2023;14:00;18:00;"240";"Grande salle 9";"(Réservation)";"1117";;"PCF XIe";"Z_Arch22-23";"Adhésion 2023 (C4)";"7004";1;15;0 %;15;"Encaissée";"Facture";"F22230572";29/11/2022
14/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"chq envoyé le 5/01";"11641";;"CDP ENFANCE ASSOCIATION COMPRENDRE DEFENDRE ET PROTEGER L'ENFANCE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Devis";"D22230679";02/01/2023
14/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"chq envoyé le 5/01";"11641";;"CDP ENFANCE ASSOCIATION COMPRENDRE DEFENDRE ET PROTEGER L'ENFANCE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Devis";"D22230680";02/01/2023
14/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"chq envoyé le 5/01";"11641";;"CDP ENFANCE ASSOCIATION COMPRENDRE DEFENDRE ET PROTEGER L'ENFANCE";"Z_Arch22-23";"Salle 7 -70 places - 1/2 journée";"70123";1;155;0 %;155;"Encaissée";"Facture";"F22230731";05/01/2023
14/01/2023;14:00;23:00;"540";"Salle Moyenne 7";"(Réservation)";"12354";;"***EXCLUE***LES FILLES DU GRAND ZIKI EN FRANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230547";24/11/2022
14/01/2023;14:00;23:00;"540";"Salle Moyenne 7";"(Réservation)";"12354";;"***EXCLUE***LES FILLES DU GRAND ZIKI EN FRANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230564";26/11/2022
14/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"chq envoyé le 5/01";"11641";;"CDP ENFANCE ASSOCIATION COMPRENDRE DEFENDRE ET PROTEGER L'ENFANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230679";02/01/2023
14/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"chq envoyé le 5/01";"11641";;"CDP ENFANCE ASSOCIATION COMPRENDRE DEFENDRE ET PROTEGER L'ENFANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Devis";"D22230680";02/01/2023
14/01/2023;14:00;18:00;"240";"Salle Moyenne 8";"chq envoyé le 5/01";"11641";;"CDP ENFANCE ASSOCIATION COMPRENDRE DEFENDRE ET PROTEGER L'ENFANCE";"Z_Arch23-24";"Adhésion 2023 (C3)";"7003";1;40;0 %;40;"Encaissée";"Facture";"F22230731";05/01/2023
